,ts_code,open,high,low,close,pre_close,vol,amount,turn,paused,pct_chg,isST
2019-11-18,sh.600519,1117.9023980800,1121.8534538000,1111.4055120000,1119.8733635200,1117.7016516000,1803766,2204546132.0000,0.143600,0,0.194300,0
2019-11-15,sh.600519,1122.3553200000,1125.0106484400,1114.5992060000,1117.7016516000,1122.3553200000,1634072,2003665313.0000,0.130100,0,-0.414600,0
2019-11-14,sh.600519,1119.6178680000,1131.4801600000,1115.0554480000,1122.3553200000,1116.8804160000,2352112,2898399700.0000,0.187200,0,0.490200,0
2019-11-13,sh.600519,1101.3681880000,1120.3478552000,1094.9808000000,1116.8804160000,1096.4407744000,3197704,3890666569.0000,0.254600,0,1.864200,0
2019-11-12,sh.600519,1098.6307360000,1103.7406464000,1093.3474536400,1096.4407744000,1094.0683160000,1915055,2303205539.0000,0.152400,0,0.216800,0
2019-11-11,sh.600519,1096.3495260000,1100.6382008000,1089.0587788400,1094.0683160000,1099.5432200000,1734246,2082060830.0000,0.138100,0,-0.497900,0
2019-11-08,sh.600519,1099.5432200000,1109.2611746000,1096.3586508400,1099.5432200000,1096.2309030800,2451211,2964133776.0000,0.195100,0,0.302200,0
2019-11-07,sh.600519,1091.7962308400,1096.6962699200,1084.9434760000,1096.2309030800,1088.5934120000,1616788,1933203877.0000,0.128700,0,0.701600,0
2019-11-06,sh.600519,1092.2433480000,1098.6307360000,1084.8339779200,1088.5934120000,1094.0683160000,1973751,2362005422.0000,0.157100,0,-0.500400,0
2019-11-05,sh.600519,1094.5245580000,1099.5432200000,1087.6809280000,1094.0683160000,1094.6066815600,2225472,2667596023.0000,0.177200,0,-0.049200,0
2019-11-04,sh.600519,1085.8559600000,1104.0965151600,1084.9434760000,1094.6066815600,1081.2935400000,2673798,3209264033.0000,0.212800,0,1.231200,0
2019-11-01,sh.600519,1077.6436040000,1087.6353038000,1069.8874900000,1081.2935400000,1076.7402448400,2281196,2697638375.0000,0.181600,0,0.422900,0
2019-10-31,sh.600519,1091.3308640000,1093.1558320000,1073.2180566000,1076.7402448400,1080.1985592000,2590927,3068884874.0000,0.206300,0,-0.320200,0
2019-10-30,sh.600519,1085.8559600000,1088.3196668000,1073.0811840000,1080.1985592000,1088.5934120000,2125475,2516524166.0000,0.169200,0,-0.771200,0
2019-10-29,sh.600519,1077.7439772400,1094.9443006400,1074.6962806800,1088.5934120000,1075.1707723600,2780371,3314271728.0000,0.221300,0,1.248400,0
2019-10-28,sh.600519,1063.9654688400,1077.6527288400,1063.0438600000,1075.1707723600,1068.8381334000,2248599,2644563044.0000,0.179000,0,0.592500,0
2019-10-25,sh.600519,1052.3677972000,1069.8874900000,1042.9965865200,1068.8381334000,1049.6029706800,2599845,3015928985.0000,0.207000,0,1.832600,0
2019-10-24,sh.600519,1062.9982358000,1063.9563440000,1046.7651454400,1049.6029706800,1057.4868324400,2617844,3025245582.0000,0.208400,0,-0.745500,0
2019-10-23,sh.600519,1065.7813120000,1074.9061520000,1054.9318772400,1057.4868324400,1068.3362672000,2308021,2684922174.0000,0.183700,0,-1.015500,0
2019-10-22,sh.600519,1074.9061520000,1078.0998460000,1062.0310027600,1068.3362672000,1066.2375540000,1930943,2262188262.0000,0.153700,0,0.196800,0
2019-10-21,sh.600519,1069.3035002400,1075.7273876000,1061.4926372000,1066.2375540000,1072.8895623600,2527467,2955023935.0000,0.201200,0,-0.620000,0
2019-10-18,sh.600519,1075.8186360000,1085.8468351600,1069.1483779600,1072.8895623600,1079.7696917200,2829161,3335011086.0000,0.225200,0,-0.637200,0
2019-10-17,sh.600519,1073.0811840000,1082.8082634400,1060.7626500000,1079.7696917200,1067.6062800000,3050870,3578144114.0000,0.242900,0,1.139300,0
2019-10-16,sh.600519,1065.7813120000,1083.5747500000,1058.4814400000,1067.6062800000,1105.0181240000,5915059,6935972684.0000,0.470900,0,-3.385600,0
2019-10-15,sh.600519,1076.7311200000,1109.2885491200,1074.0210425200,1105.0181240000,1076.7311200000,4003473,4806856333.0000,0.318700,0,2.627100,0
2019-10-14,sh.600519,1082.2060240000,1083.7207474400,1067.6062800000,1076.7311200000,1071.8037064000,2718751,3209362988.0000,0.216400,0,0.459700,0
2019-10-11,sh.600519,1055.7439880000,1072.1687000000,1051.3731896400,1071.8037064000,1053.9190200000,2868925,3343559812.0000,0.228400,0,1.697000,0
2019-10-10,sh.600519,1028.3694680000,1057.5050821200,1011.9630056800,1053.9190200000,1046.4457760400,4117370,4685560483.0000,0.327800,0,0.714100,0
2019-10-09,sh.600519,1064.1388408000,1064.1388408000,1035.7149642000,1046.4457760400,1064.9600764000,3578857,4105282379.0000,0.284900,0,-1.738500,0
2019-10-08,sh.600519,1052.0940520000,1076.7311200000,1051.1906928400,1064.9600764000,1049.3566000000,3104527,3631091491.0000,0.247100,0,1.487000,0
2019-09-30,sh.600519,1061.2188920000,1067.0861641200,1049.3566000000,1049.3566000000,1071.9405790000,3082514,3565988675.0000,0.245400,0,-2.106800,0
2019-09-27,sh.600519,1062.1313760000,1079.4685720000,1052.0940520000,1071.9405790000,1064.8688280000,2282661,2671754323.0000,0.181700,0,0.664100,0
2019-09-26,sh.600519,1072.1139509600,1079.7879414000,1057.3955840400,1064.8688280000,1071.2562160000,2608194,3050478322.0000,0.207600,0,-0.596300,0
2019-09-25,sh.600519,1076.7311200000,1084.8248530800,1068.0625220000,1071.2562160000,1080.3810560000,2402458,2832308420.0000,0.191200,0,-0.844600,0
2019-09-24,sh.600519,1053.9190200000,1081.2022916000,1051.1815680000,1080.3810560000,1048.4441160000,3626913,4259833998.0000,0.288700,0,3.046100,0
2019-09-23,sh.600519,1055.7439880000,1055.7439880000,1032.0194040000,1048.4441160000,1056.1272312800,3002633,3431058973.0000,0.239000,0,-0.727500,0
2019-09-20,sh.600519,1050.2690840000,1058.4814400000,1047.1575135600,1056.1272312800,1044.7941800000,3762666,4346138244.0000,0.299500,0,1.084700,0
2019-09-19,sh.600519,1047.5316320000,1049.3566000000,1037.5855564000,1044.7941800000,1048.3528676000,2447980,2800064436.0000,0.194900,0,-0.339500,0
2019-09-18,sh.600519,1011.4885140000,1049.3566000000,1011.1965191200,1048.3528676000,998.2666208400,6931447,7899560194.0000,0.551800,0,5.017300,0
2019-09-17,sh.600519,998.2574960000,1009.8095434400,991.8701080000,998.2666208400,1002.8199160000,2519693,2767385769.0000,0.200600,0,-0.454000,0
2019-09-16,sh.600519,988.2201720000,1007.3367118000,988.2201720000,1002.8199160000,1002.8199160000,3137180,3432292113.0000,0.249700,0,0.000000,0
2019-09-12,sh.600519,972.7079440000,1012.8389903200,972.7079440000,1002.8199160000,975.9198876800,4121133,4498210332.0000,0.328100,0,2.756400,0
2019-09-11,sh.600519,1021.2703424800,1021.9547054800,974.5329120000,975.9198876800,1025.4951434000,8171654,8904690560.0000,0.650500,0,-4.834300,0
2019-09-10,sh.600519,1035.0306012000,1035.6693400000,1021.9912048400,1025.4951434000,1037.0563156800,2622707,2952753655.0000,0.208800,0,-1.114800,0
2019-09-09,sh.600519,1044.7941800000,1047.5316320000,1035.6693400000,1037.0563156800,1042.5038451600,2937934,3346080774.0000,0.233900,0,-0.522500,0
2019-09-06,sh.600519,1044.3379380000,1045.8435366000,1032.0194040000,1042.5038451600,1043.8816960000,2617659,2978155822.0000,0.208400,0,-0.132000,0
2019-09-05,sh.600519,1030.1944360000,1044.7029316000,1029.2819520000,1043.8816960000,1026.5536248400,3293084,3746608087.0000,0.262100,0,1.688000,0
2019-09-04,sh.600519,1040.9617472000,1042.8870884400,1022.0824532400,1026.5536248400,1040.2317600000,3360022,3785904728.0000,0.267500,0,-1.314900,0
2019-09-03,sh.600519,1040.2317600000,1050.2873336800,1029.7929430400,1040.2317600000,1039.1002798400,2948509,3358578409.0000,0.234700,0,0.108900,0
2019-09-02,sh.600519,1040.2226351600,1044.7759303200,1030.1944360000,1039.1002798400,1042.0567280000,2823433,3210850606.0000,0.224800,0,-0.283700,0
2019-08-30,sh.600519,1026.5445000000,1045.7066640000,1024.7195320000,1042.0567280000,1015.6859404000,4489077,5093877152.0000,0.357400,0,2.596400,0
2019-08-29,sh.600519,1008.2948200000,1020.3213591200,996.8887700000,1015.6859404000,1003.8327732400,2933042,3247704307.0000,0.233500,0,1.180800,0
2019-08-28,sh.600519,1011.9447560000,1024.8929039600,988.2292968400,1003.8327732400,1011.9447560000,4700967,5169778985.0000,0.374200,0,-0.801600,0
2019-08-27,sh.600519,1019.2446280000,1032.3022740400,1011.9447560000,1011.9447560000,1006.4242278000,5216421,5830617878.0000,0.415300,0,0.548500,0
2019-08-26,sh.600519,1015.5946920000,1029.2819520000,1000.7029531200,1006.4242278000,1031.1981684000,4849789,5382792365.0000,0.386100,0,-2.402400,0
2019-08-23,sh.600519,1008.2948200000,1034.3553630400,999.7357200800,1031.1981684000,1007.3823360000,4019230,4495782910.0000,0.320000,0,2.364100,0
2019-08-22,sh.600519,979.0862071600,1007.3823360000,976.3578800000,1007.3823360000,972.7079440000,3759078,4099045126.0000,0.299200,0,3.564700,0
2019-08-21,sh.600519,976.4491284000,982.7178934800,968.7477634400,972.7079440000,976.3578800000,2506662,2678841887.0000,0.199500,0,-0.373800,0
2019-08-20,sh.600519,962.6706200000,979.7158211200,958.1082000000,976.3578800000,963.4736059200,2860213,3038219263.0000,0.227700,0,1.337300,0
2019-08-19,sh.600519,968.1455240000,976.3396303200,957.2413402000,963.4736059200,962.3056264000,3286758,3471558016.0000,0.261600,0,0.121400,0
2019-08-16,sh.600519,957.9622025600,981.4495407200,949.8958440000,962.3056264000,953.4545316000,3608673,3822488363.0000,0.287300,0,0.928300,0
2019-08-15,sh.600519,938.0335520000,954.8962563200,938.0335520000,953.4545316000,952.0219317200,2723739,2821331120.0000,0.216800,0,0.150500,0
2019-08-14,sh.600519,939.8767696800,959.8419196000,939.8767696800,952.0219317200,928.8630878000,4141095,4327071299.0000,0.329700,0,2.493200,0
2019-08-13,sh.600519,927.2297414400,936.2085840000,922.2293291200,928.8630878000,929.4835769200,3032970,3088013760.0000,0.241400,0,-0.066800,0
2019-08-12,sh.600519,921.8917100400,930.8249284000,907.9307048400,929.4835769200,877.8369825200,8149895,8208540716.0000,0.648800,0,5.883400,0
2019-08-09,sh.600519,892.8655940000,895.1011798000,875.0630311600,877.8369825200,886.6424531200,2846170,2760764357.0000,0.226600,0,-0.993100,0
2019-08-08,sh.600519,870.0534940000,888.7594160000,868.6847680000,886.6424531200,862.2973800000,3880813,3755086990.0000,0.308900,0,2.823300,0
2019-08-07,sh.600519,866.4035580000,871.9058365200,862.2973800000,862.2973800000,863.4836092000,2686998,2553463419.0000,0.213900,0,-0.137400,0
2019-08-06,sh.600519,849.5226040000,865.0348320000,842.9527192000,863.4836092000,859.9522961200,4399116,4121445010.0000,0.350200,0,0.410600,0
2019-08-05,sh.600519,862.2973800000,870.5097360000,857.7349600000,859.9522961200,870.9203538000,3677431,3473341317.0000,0.292700,0,-1.259400,0
2019-08-02,sh.600519,861.3848960000,874.1414223200,860.4724120000,870.9203538000,875.3459012000,3971940,3772328947.0000,0.316200,0,-0.505600,0
2019-08-01,sh.600519,891.0497508400,891.4968680000,869.6155016800,875.3459012000,887.4819384000,3508952,3385045858.0000,0.279300,0,-1.367500,0
2019-07-31,sh.600519,889.6719000000,895.8494166800,881.9979095600,887.4819384000,893.2579621200,2252620,2191909987.0000,0.179300,0,-0.646600,0
2019-07-30,sh.600519,891.0406260000,896.9717720000,886.0219640000,893.2579621200,890.9585024400,1953797,1911965179.0000,0.155500,0,0.258100,0
2019-07-29,sh.600519,877.8369825200,893.7780780000,875.9937648400,890.9585024400,880.5744345200,2698133,2626793557.0000,0.214786,0,1.179232,0
2019-07-26,sh.600519,877.7822334800,886.0219640000,874.6615382000,880.5744345200,878.7220920000,2646759,2556208822.0000,0.210700,0,0.210800,0
2019-07-25,sh.600519,863.1824894800,879.0505862400,856.0468646000,878.7220920000,863.5383582400,3825570,3633246146.0000,0.304536,0,1.758318,0
2019-07-24,sh.600519,874.4425420400,875.8933916000,862.0145099600,863.5383582400,870.4914863200,4677120,4450509786.0000,0.372324,0,-0.798758,0
2019-07-23,sh.600519,878.0833532000,878.3479735600,861.2571482400,870.4914863200,873.2654376800,3248395,3087319264.0000,0.258589,0,-0.317657,0
2019-07-22,sh.600519,875.9846400000,879.6345760000,867.0879210000,873.2654376800,872.2160810800,2812549,2695084029.0000,0.223894,0,0.120312,0
2019-07-19,sh.600519,871.4222200000,876.7146272000,865.0348320000,872.2160810800,864.5785900000,2801481,2679887449.0000,0.223013,0,0.883377,0
2019-07-18,sh.600519,877.3533660000,878.7220920000,864.2865951200,864.5785900000,879.1783340000,3925295,3748507464.0000,0.312474,0,-1.660612,0
2019-07-17,sh.600519,883.2845120000,887.8378071600,877.9282309200,879.1783340000,883.2845120000,2546887,2459954487.0000,0.202746,0,-0.464876,0
2019-07-16,sh.600519,890.0825178000,896.3330332000,880.5470600000,883.2845120000,890.5205101200,3324524,3226755644.0000,0.264650,0,-0.812558,0
2019-07-15,sh.600519,883.1020152000,894.3255684000,867.8909069200,890.5205101200,899.7913475600,5987040,5785726590.0000,0.476600,0,-1.030335,0
2019-07-12,sh.600519,895.4205492000,904.7278860000,894.2434448400,899.7913475600,895.6030460000,2817385,2778937975.0000,0.224279,0,0.467654,0
2019-07-11,sh.600519,903.3226606400,911.0057759200,890.5843840000,895.6030460000,896.5337796800,3051419,3011117079.0000,0.242909,0,-0.103817,0
2019-07-10,sh.600519,895.0829301200,903.8884007200,891.4968680000,896.5337796800,890.6391330400,2816670,2774054724.0000,0.224222,0,0.661847,0
2019-07-09,sh.600519,893.5955812000,902.4466760000,883.6038814000,890.6391330400,898.6689922400,3172332,3103986405.0000,0.252534,0,-0.893527,0
2019-07-08,sh.600519,907.9672042000,910.5677836000,889.6719000000,898.6689922400,912.3197528800,3361352,3313713091.0000,0.267581,0,-1.496271,0
2019-07-05,sh.600519,899.7092240000,917.9589040000,890.8581292000,912.3197528800,895.3293008000,5003271,4968920475.0000,0.398287,0,1.897676,0
2019-07-04,sh.600519,899.5267272000,904.0891472000,886.2227104800,895.3293008000,901.4429436000,4621668,4531686001.0000,0.367909,0,-0.678207,0
2019-07-03,sh.600519,930.7336800000,933.4711320000,895.6030460000,901.4429436000,935.2961000000,6713932,6717755678.0000,0.534465,0,-3.619510,0
2019-07-02,sh.600519,935.2961000000,939.4022780000,927.0837440000,935.2961000000,941.5557402400,3906109,3989722046.0000,0.310947,0,-0.664817,0
2019-07-01,sh.600519,916.6084276800,944.9684304000,912.6847464800,941.5557402400,897.8842560000,5233723,5325575854.0000,0.416632,0,4.863820,0
2019-06-28,sh.600519,899.7000991600,902.3371779200,886.3230837200,897.8842560000,895.8859160400,3108840,3050739277.0000,0.247480,0,0.223058,0
2019-06-27,sh.600519,885.6804800000,900.0671680000,882.1917081600,895.8860368000,881.0587564800,4797845,4772724089.0000,0.381934,0,1.682892,0
2019-06-26,sh.600519,885.6804800000,885.6804800000,873.2899449600,881.0587564800,883.8641606400,2958818,2896585581.0000,0.235538,0,-0.317402,0
2019-06-25,sh.600519,891.9746560000,898.2688320000,869.4954560000,883.8641606400,887.5687328000,5129595,5035624420.0000,0.408343,0,-0.417384,0
2019-06-24,sh.600519,879.6560544000,898.8892579200,876.6888000000,887.5687328000,877.8577184000,4577920,4532526991.0000,0.364427,0,1.106216,0
2019-06-21,sh.600519,872.1659849600,885.2219043200,867.2475360000,877.8577184000,876.6888000000,4592675,4482726902.0000,0.365601,0,0.133332,0
2019-06-20,sh.600519,838.4741600000,877.1383840000,838.2044096000,876.6888000000,838.0335676800,6727197,6468666073.0000,0.535521,0,4.612610,0
2019-06-19,sh.600519,845.2179200000,851.2423456000,838.0335676800,838.0335676800,824.5370560000,5372640,5051192622.0000,0.427691,0,1.636860,0
2019-06-18,sh.600519,824.5370560000,827.2345600000,811.5890368000,824.5370560000,819.6815488000,2944138,2687679912.0000,0.234369,0,0.592368,0
2019-06-17,sh.600519,815.5453760000,833.4747859200,814.6641913600,819.6815488000,820.9403840000,3276903,3001512189.0000,0.260859,0,-0.153343,0
2019-06-14,sh.600519,819.1420480000,838.2943264000,818.2608633600,820.9403840000,818.2428800000,4245504,3905679105.0000,0.337965,0,0.329670,0
2019-06-13,sh.600519,818.2428800000,820.3109664000,806.5536960000,818.2428800000,815.2756256000,3291742,2984741685.0000,0.262040,0,0.363956,0
2019-06-12,sh.600519,814.8440249600,819.1330563200,803.8561920000,815.2756256000,819.0431395200,3774740,3420899273.0000,0.300489,0,-0.459990,0
2019-06-11,sh.600519,787.6711680000,823.2872124800,786.7720000000,819.0431395200,783.2472614400,8010644,7209086880.0000,0.637690,0,4.570189,0
2019-06-10,sh.600519,771.4681606400,790.3237136000,755.3011200000,783.2472614400,775.1997078400,5550246,4790052574.0000,0.441829,0,1.038128,0
2019-06-06,sh.600519,787.3294841600,787.4643593600,771.4861440000,775.1997078400,783.7148288000,3478685,3009567792.0000,0.276922,0,-1.086504,0
2019-06-05,sh.600519,794.8645120000,796.8966316800,782.2761600000,783.7148288000,787.0417504000,3406736,2988114670.0000,0.271194,0,-0.422714,0
2019-06-04,sh.600519,804.7553600000,805.1420022400,783.1753280000,787.0417504000,802.0578560000,3968948,3481384251.0000,0.315949,0,-1.872199,0
2019-06-03,sh.600519,802.0578560000,810.4650768000,796.9146150400,802.0578560000,800.2595200000,3447924,3076922330.0000,0.274473,0,0.224719,0
2019-05-31,sh.600519,809.7277590400,815.5363843200,800.2595200000,800.2595200000,814.0167904000,3579380,3211384923.0000,0.284938,0,-1.690046,0
2019-05-30,sh.600519,818.2428800000,827.2255683200,801.3565049600,814.0167904000,819.9602908800,4024720,3634187681.0000,0.320389,0,-0.724851,0
2019-05-29,sh.600519,798.4701756800,831.6854416000,798.4701756800,819.9602908800,798.4611840000,6564696,5963755397.0000,0.522585,0,2.692564,0
2019-05-28,sh.600519,789.4605123200,815.9859683200,786.7899833600,798.4611840000,790.3686720000,7477277,6670856081.0000,0.595231,0,1.023891,0
2019-05-27,sh.600519,790.4585888000,793.9563523200,773.3294384000,790.3686720000,789.9190880000,3916191,3417213669.0000,0.311750,0,0.056915,0
2019-05-24,sh.600519,777.7803200000,795.7636800000,777.2767859200,789.9190880000,774.1836480000,4403409,3858962204.0000,0.350535,0,2.032520,0
2019-05-23,sh.600519,792.1670080000,794.8465286400,769.8856249600,774.1836480000,798.4611840000,5805863,5062812286.0000,0.462177,0,-3.040541,0
2019-05-22,sh.600519,804.7373766400,812.8478720000,791.2678400000,798.4611840000,804.7553600000,3204158,2853872828.0000,0.255068,0,-0.782123,0
2019-05-21,sh.600519,795.7636800000,818.2428800000,784.0924793600,804.7553600000,795.7277132800,4238565,3791406204.0000,0.337412,0,1.134512,0
2019-05-20,sh.600519,809.2512000000,809.2512000000,783.1753280000,795.7277132800,815.3565507200,4440799,3931645928.0000,0.353511,0,-2.407388,0
2019-05-17,sh.600519,833.5467193600,838.2943264000,809.3411168000,815.3565507200,836.1453148800,4984161,4551116799.0000,0.396766,0,-2.486262,0
2019-05-16,sh.600519,826.3353920000,838.0245760000,813.7470400000,836.1453148800,833.5287360000,4454012,4108281950.0000,0.354563,0,0.313913,0
2019-05-15,sh.600519,800.4753203200,838.9237440000,800.4753203200,833.5287360000,797.1753737600,6312425,5778791845.0000,0.502502,0,4.560271,0
2019-05-14,sh.600519,795.7636800000,814.6462080000,784.9736640000,797.1753737600,802.0578560000,5998312,5349455647.0000,0.477497,0,-0.608744,0
2019-05-13,sh.600519,808.2261484800,819.1240646400,794.8645120000,802.0578560000,815.6532761600,4663718,4179329433.0000,0.371257,0,-1.666813,0
2019-05-10,sh.600519,787.3654508800,818.9442310400,780.6486659200,815.6532761600,772.2144700800,7990738,7121198718.0000,0.636105,0,5.625225,0
2019-05-09,sh.600519,786.7720000000,791.1509481600,757.5490400000,772.2144700800,795.2241792000,9154515,7863312116.0000,0.728748,0,-2.893490,0
2019-05-08,sh.600519,773.2844800000,810.8697024000,773.2844800000,795.2241792000,800.2595200000,8188298,7217709507.0000,0.651832,0,-0.629211,0
